u,v,key,name,highway,length
968172947,968172763,0,Terakki Caddesi,tertiary,23.529302339264593
968172947,968172837,0,Terakki Caddesi,tertiary,127.0076228265655
968172979,968172742,0,Ülkü Sokağı,residential,38.12748457647638
968172979,968172847,0,,residential,73.20226633857752
968172984,958703509,0,Yeşil Adalı Sokağı,residential,148.11437682792172
968172990,968172913,0,Pancarlı Sokağı,living_street,86.50779555489551
968172990,968172984,0,"['Alpullu Sokağı', 'Kormaç Sokağı']",residential,91.46177930569684
968172991,968172990,0,Alpullu Sokağı,residential,91.71507899378203
968172991,966218477,0,Terakki Caddesi,tertiary,36.84551854184575
968172991,966218469,0,Terakki Caddesi,tertiary,62.614178497604534
968173010,958703499,0,Teyyareci Nurettin Sokağı,living_street,140.81130868758652
968173010,966218459,0,Teyyareci Hayrettin Sokağı,tertiary,170.1887833571409
968173029,968172684,0,Koşuyolu Caddesi,tertiary,75.44483032061497
968173029,2382892013,0,Akın Yolu Sokağı,residential,57.12747850391918
968173048,958703502,0,İncirli Caddesi,secondary,31.01214495127742
968173048,968173056,0,Kıbrıs Sokağı,living_street,209.1735451762425
968173056,958703600,0,İncirli Caddesi,secondary,26.523656467198595
969160829,969160869,0,Abay Caddesi,secondary,63.49929293746148
969160869,966218591,0,,primary,80.09398064798812
974171746,958128711,0,,secondary,38.26467015137004
988329369,8859366389,0,Conk Bayırı Caddesi,tertiary,11.146138523066442
988329369,2382930420,0,Conk Bayırı Caddesi,tertiary,70.27996252339864
988329369,8859366393,0,,primary_link,14.40905781970078
988329371,988329375,0,,primary_link,13.055162344925654
988329371,8859366397,0,Strasburg Caddesi,primary,25.284824760897397
988329375,8859366391,0,Strasburg Caddesi,primary,29.350686071016938
988329375,12205869447,0,,tertiary,19.68669307830034
988329379,988329397,0,Yeni Fişekhane Caddesi,tertiary,102.60540829944738
988329379,8859366391,0,,tertiary_link,48.73637998848597
988329397,988329408,0,Yeni Fişekhane Caddesi,tertiary,229.82427065633033
988329397,988329420,0,General Naci Tınaztepe Caddesi,residential,239.3449967813064
988329397,988329379,0,Yeni Fişekhane Caddesi,tertiary,102.60540829944736
988329408,959578692,0,Fişekhane Caddesi,secondary,41.113836884785336
988329420,988329397,0,General Naci Tınaztepe Caddesi,residential,239.34499678130638
988329420,967134311,0,,residential,36.46539792795859
988329424,967134311,0,Zübeyde Hanım Caddesi,secondary,22.089593713721545
988329424,988329420,0,,residential,31.31392166186061
988335970,988336105,0,,primary_link,11.891688326637947
988335970,988336233,0,Doktor Remzi Kazancıgil Caddesi,primary,204.31755289960438
988336052,8021836408,0,,secondary,71.98431965732583
988336052,12205869468,0,Behçet Kemal Çağlar Caddesi,secondary,23.821430632828125
988336083,988336105,0,,residential,192.5322966588032
988336083,12205869468,0,,residential,301.3986288331265
988336083,988336433,0,,residential,115.88568286758759
988336105,988336083,0,,residential,192.5322966588032
988336105,988336258,0,Doktor Remzi Kazancıgil Caddesi,primary,99.76161151543819
988336233,4978760081,0,,primary_link,35.341873047753126
988336233,988337300,0,Strasburg Caddesi,primary,208.2154304202782
988336258,990483791,0,Doktor Remzi Kazancıgil Caddesi,primary,64.46664905567789
988336258,1005965809,0,,primary_link,26.548241818787137
988336260,988336265,0,,residential,165.19795476141383
988336265,2271469472,0,Zuhuratbaba Caddesi,tertiary,52.27082838472283
988336265,988336375,0,Zuhuratbaba Caddesi,tertiary,57.515457032715545
988336265,988336260,0,,residential,165.19795476141383
988336272,988336292,0,Havacı Feza Sokağı,residential,231.4821119003312
988336272,2382907921,0,Gençler Caddesi,residential,262.82711946691
988336272,959578651,0,Gençler Caddesi,residential,58.916845430707326
988336292,988336272,0,Havacı Feza Sokağı,residential,231.4821119003312
988336292,959578651,0,Behçet Kemal Çağlar Caddesi,secondary,106.19981787585013
988336292,988336375,0,Behçet Kemal Çağlar Caddesi,secondary,121.83404080261886
988336367,988336375,0,Behçet Kemal Çağlar Caddesi,secondary,276.0545619391821
988336367,1005964207,0,Behçet Kemal Çağlar Caddesi,secondary,349.3638793998611
988336367,1005964477,0,Refet Bele Sokağı,residential,88.97577483152664
988336375,988336265,0,Zuhuratbaba Caddesi,tertiary,57.515457032715545
988336375,988336367,0,Behçet Kemal Çağlar Caddesi,secondary,276.0545619391822
988336375,988336433,0,Refet Bele Sokağı,residential,341.14217712126737
988336375,988336292,0,Behçet Kemal Çağlar Caddesi,secondary,121.83404080261887
988336433,988336375,0,Refet Bele Sokağı,residential,341.14217712126737
988336433,1005964477,0,Refet Bele Sokağı,residential,45.65754782992485
988336433,988336083,0,,residential,115.88568286758759
988336506,988336511,0,,residential,140.94620875479157
988336511,988336556,0,Conk Bayırı Caddesi,tertiary,94.36803659940946
988336511,988336506,0,,residential,140.94620875479157
988336511,988336541,0,Conk Bayırı Caddesi,tertiary,241.1854294547049
988336523,2382930434,0,,residential,121.61649916133368
988336523,988336556,0,Conk Bayırı Caddesi,tertiary,161.33339215865317
988336523,8859366389,0,Conk Bayırı Caddesi,tertiary,64.26925102925416
988336540,988336541,0,,residential,128.18247879158156
988336541,988336540,0,,residential,128.18247879158156
988336541,988336634,0,Conk Bayırı Caddesi,tertiary,76.0163961683552
988336541,988336511,0,Conk Bayırı Caddesi,tertiary,241.1854294547049
988336543,13745426358,0,,residential,35.130979810384844
988336543,2382930420,0,Conk Bayırı Caddesi,tertiary,31.808157896210712
988336543,988336609,0,Conk Bayırı Caddesi,tertiary,116.13915438091308
988336549,988336556,0,,residential,101.97150016026539
988336556,988336511,0,Conk Bayırı Caddesi,tertiary,94.36803659940946
988336556,988336549,0,,residential,101.97150016026539
988336556,988336523,0,Conk Bayırı Caddesi,tertiary,161.33339215865317
988336609,988336543,0,Conk Bayırı Caddesi,tertiary,116.1391543809131
988336634,988336541,0,Conk Bayırı Caddesi,tertiary,76.0163961683552
988336634,8859366459,0,Conk Bayırı Caddesi,tertiary,32.60967772050552
988336662,8859366425,0,,secondary_link,113.9133201298123
988336662,2382930353,0,Ali Rıza Efendi Caddesi,secondary,80.96428100357386
988336677,988336687,0,,tertiary,14.658469231875387
988336687,988336828,0,,residential,22.636560748748497
988336687,988336693,0,,tertiary,10.947816399856217
988336693,988336696,0,,tertiary,13.711639325024729
988336696,2382930410,0,,tertiary,60.218121525970176
988336696,988336704,0,,tertiary,19.64693040475976
988336704,9046101961,0,,tertiary,4.513214998081505
988336709,988336709,0,Nergis Yolu Sokağı,residential,126.90289374275727
988336709,988336709,1,Nergis Yolu Sokağı,residential,126.90289374275727
988336709,988336722,0,,residential,116.67905391875532
988336722,988336709,0,,residential,116.67905391875532
988336722,10191775409,0,,residential,166.26040485332868
988336722,988336828,0,,residential,110.18042276889705
988336728,988336736,0,Mutlu Sokağı,residential,102.44236555763733
988336728,988336728,0,Mutlu Sokağı,residential,140.30924399723472
988336728,988336728,1,Mutlu Sokağı,residential,140.30924399723472
988336736,988336728,0,Mutlu Sokağı,residential,102.44236555763733
988336736,988336773,0,,residential,105.78987596529363
988336736,2382971073,0,,residential,68.80284290727485
988336773,988336736,0,,residential,105.78987596529362
988336773,3448836567,0,,residential,33.73431571700557
988336774,988336773,0,,residential,37.51516390560222
988336774,3448836567,0,,tertiary,28.18280130694184
988336780,988336804,0,,residential,6.692391893269106
988336793,988336809,0,,residential,17.16055463451909
988336793,4859033660,0,,residential,7.092955245739456
988336804,2382971073,0,,residential,30.42562447267747
988336804,2382971083,0,,residential,13.113386151781931
988336809,2382971084,0,,residential,15.225174386076427
988336809,988336793,0,,residential,17.16055463451909
988336809,988336814,0,,residential,281.27164683390623
988336814,10191775409,0,,residential,164.68683445886623
988336814,10191775409,1,,living_street,155.2986700502452
988336814,988336809,0,,residential,281.27164683390623
988336828,988336693,0,,residential,21.42330920975511
988336828,988336722,0,,residential,110.18042276889705
988336903,988336966,0,,tertiary,30.174377728344137
988336947,11889861377,0,Adnan Kahveci Bulvarı,primary,9.973942883656463
988336962,8871993006,0,Adnan Kahveci Bulvarı,primary,16.878626059663635
988336962,1785651793,0,,residential,109.4464893672683
988336963,988336962,0,,primary_link,14.183481968413565
988336963,4859033658,0,Adnan Kahveci Bulvarı,primary,24.69763206168847
988336966,988336774,0,,tertiary_link,22.839829980422515
988336966,2382930404,0,,tertiary,240.86552357898609
988336991,988336962,0,Adnan Kahveci Bulvarı,primary,56.15745250060821
988337008,579904564,0,Rauf Orbay Caddesi,trunk,122.32222538585842
988337008,2382971030,0,,trunk_link,141.71250271642836
988337275,988336677,0,,tertiary,23.836350139135487
988337275,2382930395,0,Conk Bayırı Caddesi,secondary,48.41699274500373
988337300,988329371,0,Strasburg Caddesi,primary,21.730965070919947
988337300,8859366389,0,,primary_link,39.58194874248312
990483757,990483759,0,,primary_link,14.99462094465759
990483757,2382923602,0,Doktor Remzi Kazancıgil Caddesi,primary,34.57638207496356
990483759,990483823,0,Doktor Remzi Kazancıgil Caddesi,primary,16.250815599958393
990483765,1005964489,0,Cevat Dursunoğlu Sokağı,residential,167.97179457217206
990483765,990483881,0,Doktor Remzi Kazancıgil Caddesi,primary,141.5549727705311
990483791,1005964489,0,Cevat Dursunoğlu Sokağı,residential,325.6160369813306
990483791,990483765,0,Doktor Remzi Kazancıgil Caddesi,primary,310.62371262401706
990483820,1005965276,0,Doktor Remzi Kazancıgil Caddesi,primary,116.66591379223478
990483823,990483881,0,,primary_link,15.72847206286596
990483823,1005965809,0,Doktor Remzi Kazancıgil Caddesi,primary,520.2074848895714
990483881,2382923605,0,,secondary,41.67306058899067
990483881,990483757,0,Doktor Remzi Kazancıgil Caddesi,primary,22.950151617871953
1005964192,1005964207,0,,residential,27.286633667780954
1005964207,1005964192,0,,residential,27.286633667780954
1005964207,988336367,0,Behçet Kemal Çağlar Caddesi,secondary,349.36387939986105
1005964207,2382923605,0,Behçet Kemal Çağlar Caddesi,secondary,178.76237456699687
1005964266,304053231,0,Mustafa Sarıçiçek Bulvarı,primary,268.7784180490032
1005964477,988336433,0,Refet Bele Sokağı,residential,45.65754782992486
1005964477,988336367,0,Refet Bele Sokağı,residential,88.97577483152662
1005964477,1005964489,0,,residential,246.90018658619516
1005964489,990483791,0,Cevat Dursunoğlu Sokağı,residential,325.6160369813306
1005964489,990483765,0,Cevat Dursunoğlu Sokağı,residential,167.9717945721721
1005964489,1005964477,0,,residential,246.9001865861952
1005964789,990483820,0,,primary_link,116.29884878468206
1005964789,1005965102,0,Adnan Kahveci Bulvarı,primary,76.3727647191762
1005965040,1005965102,0,,primary,38.489717105881795
1005965040,5674276006,0,Adnan Kahveci Bulvarı,primary,180.0097361694004
1005965048,1005965054,0,Uğur Mumcu Bulvarı,secondary,47.45576087264181
1005965048,1005965040,0,,primary,38.69550784376449
1005965054,4621146983,0,Uğur Mumcu Bulvarı,secondary,134.4849578953463
1005965072,1005964266,0,Mustafa Sarıçiçek Bulvarı,primary,89.36809499592187
1005965072,1005965048,0,,primary,44.143896572250505
1005965102,1005965072,0,,primary,41.189917976806804
1005965102,990483820,0,Doktor Remzi Kazancıgil Caddesi,primary,69.61181440738925
1005965276,2382923600,0,Doktor Remzi Kazancıgil Caddesi,primary,21.619325330940367
1005965276,12574401376,0,,residential,23.214960508018045
1005965361,12574401377,0,Mimoza Sokağı,residential,123.64148977428576
1005965388,12574401376,0,Mimoza Sokağı,residential,264.7808900637902
1005965388,1005965418,0,,residential,92.27249718589982
1005965388,2382923594,0,,residential,50.24454353684018
1005965393,2382923592,0,Adnan Kahveci Bulvarı,primary,11.013213406506742
1005965393,2382923594,0,,residential,25.77582424932371
1005965418,2382923590,0,,residential,12.127722106128648
1005965418,1005965421,0,Adnan Kahveci Bulvarı,residential,92.02978961389834
1005965418,1005965388,0,,residential,92.27249718589982
1005965421,1005965457,0,,residential,54.166773018243006
1005965421,2382923574,0,,residential,12.33712333159513
1005965421,1005965425,0,,residential,93.08045885364618
1005965425,1005965457,0,Kilitbahir Sokağı,residential,102.09233936995233
1005965425,1005965681,0,Kilitbahir Sokağı,residential,108.52199128924099
1005965425,1005965421,0,,residential,93.08045885364618
1005965430,1005965431,0,,residential,29.39529994281383
1005965431,2382923590,0,,residential,34.98879567679225
1005965431,1005965430,0,,residential,29.39529994281383
1005965431,10151772512,0,,residential,40.49786819464405
1005965455,2382923574,0,,residential,40.162559695429536
1005965455,2382923588,0,,residential,67.63599382060792
1005965455,2382923588,1,,residential,91.55778662833431
1005965457,1005965421,0,,residential,54.166773018243006
1005965457,1005965693,0,Kilitbahir Sokağı,residential,69.38984288524497
1005965457,1005965425,0,Kilitbahir Sokağı,residential,102.09233936995233
1005965580,1005965583,0,,primary_link,2.3412399280757468
1005965583,1005965693,0,,primary_link,52.030483408749014
1005965583,13299221377,0,,primary_link,20.968249959859293
1005965602,1005965605,0,,primary_link,6.732313843142368
1005965605,1007877400,0,Adnan Kahveci Bulvarı,primary,157.828687435394
1005965605,1005965580,0,,primary_link,23.586123998372074
1005965681,1005965425,0,Kilitbahir Sokağı,residential,108.521991289241
1005965681,13785147646,0,,residential,35.21406882365404
1005965693,13299221377,0,,primary_link,48.58188761786446
1005965693,1005965457,0,Kilitbahir Sokağı,residential,69.38984288524497
1005965720,12143279068,0,,residential,566.0690481338274
1005965720,13785147633,0,,residential,31.790678530052592
1005965733,1005965802,0,Kilitbahir Sokağı,residential,195.05668738166756
1005965733,13785147621,0,Kilitbahir Sokağı,residential,19.708907568489447
1005965802,1005965733,0,Kilitbahir Sokağı,residential,195.05668738166756
1005965802,1005965824,0,,residential,33.32736765421334
1005965809,1005965802,0,,residential,35.67998055202929
1005965809,1005965824,0,Doktor Remzi Kazancıgil Caddesi,primary,32.10304856990375
1005965824,988335970,0,Doktor Remzi Kazancıgil Caddesi,primary,69.30498709680518
1005965861,12143279067,0,,residential,22.8301335335652
1005965861,2382971091,0,Lale Sokağı,residential,122.40625669126075
1005965861,12143279068,0,Lale Sokağı,residential,19.615333340701163
1005965874,1007404601,0,Lale Sokağı,residential,346.23138749534144
